age,sex,smoker,payback_type,face_value
76,male,yes,1,10000
76,male,yes,1,25000
76,male,yes,1,50000
76,male,yes,1,100000
76,male,yes,1,250000
76,male,yes,1,1000000
76,male,yes,5,10000
76,male,yes,5,25000
76,male,yes,5,50000
76,male,yes,5,100000
76,male,yes,5,250000
76,male,yes,5,1000000
76,male,yes,10,10000
76,male,yes,10,25000
76,male,yes,10,50000
76,male,yes,10,100000
76,male,yes,10,250000
76,male,yes,10,1000000
76,male,yes,25,10000
76,male,yes,25,25000
76,male,yes,25,50000
76,male,yes,25,100000
76,male,yes,25,250000
76,male,yes,25,1000000
76,male,no,Annual Forever,10000
76,male,no,Annual Forever,25000
76,male,no,Annual Forever,50000
76,male,no,Annual Forever,100000
76,male,no,Annual Forever,250000
76,male,no,Annual Forever,1000000
76,male,no,1,10000
76,male,no,1,25000
76,male,no,1,50000
76,male,no,1,100000
76,male,no,1,250000
76,male,no,1,1000000
76,male,no,5,10000
76,male,no,5,25000
76,male,no,5,50000
76,male,no,5,100000
76,male,no,5,250000
76,male,no,5,1000000
76,male,no,10,10000
76,male,no,10,25000
76,male,no,10,50000
76,male,no,10,100000
76,male,no,10,250000
76,male,no,10,1000000
76,male,no,25,10000
76,male,no,25,25000
76,male,no,25,50000
76,male,no,25,100000
76,male,no,25,250000
76,male,no,25,1000000
76,female,yes,Annual Forever,10000
76,female,yes,Annual Forever,25000
76,female,yes,Annual Forever,50000
76,female,yes,Annual Forever,100000
76,female,yes,Annual Forever,250000
76,female,yes,Annual Forever,1000000
76,female,yes,1,10000
76,female,yes,1,25000
76,female,yes,1,50000
76,female,yes,1,100000
76,female,yes,1,250000
76,female,yes,1,1000000
76,female,yes,5,10000
76,female,yes,5,25000
76,female,yes,5,50000
76,female,yes,5,100000
76,female,yes,5,250000
76,female,yes,5,1000000
76,female,yes,10,10000
76,female,yes,10,25000
76,female,yes,10,50000
76,female,yes,10,100000
76,female,yes,10,250000
76,female,yes,10,1000000
76,female,yes,25,10000
76,female,yes,25,25000
76,female,yes,25,50000
76,female,yes,25,100000
76,female,yes,25,250000
76,female,yes,25,1000000
76,female,no,Annual Forever,10000
76,female,no,Annual Forever,25000
76,female,no,Annual Forever,50000
76,female,no,Annual Forever,100000
76,female,no,Annual Forever,250000
76,female,no,Annual Forever,1000000
76,female,no,1,10000
76,female,no,1,25000
76,female,no,1,50000
76,female,no,1,100000
76,female,no,1,250000
76,female,no,1,1000000
76,female,no,5,10000
76,female,no,5,25000
76,female,no,5,50000
76,female,no,5,100000
76,female,no,5,250000
76,female,no,5,1000000
76,female,no,10,10000
76,female,no,10,25000
76,female,no,10,50000
76,female,no,10,100000
76,female,no,10,250000
76,female,no,10,1000000
76,female,no,25,10000
76,female,no,25,25000
76,female,no,25,50000
76,female,no,25,100000
76,female,no,25,250000
76,female,no,25,1000000
77,male,yes,Annual Forever,10000
77,male,yes,Annual Forever,25000
77,male,yes,Annual Forever,50000
77,male,yes,Annual Forever,100000
77,male,yes,Annual Forever,250000
77,male,yes,Annual Forever,1000000
77,male,yes,1,10000
77,male,yes,1,25000
77,male,yes,1,50000
77,male,yes,1,100000
77,male,yes,1,250000
77,male,yes,1,1000000
77,male,yes,5,10000
77,male,yes,5,25000
77,male,yes,5,50000
77,male,yes,5,100000
77,male,yes,5,250000
77,male,yes,5,1000000
77,male,yes,10,10000
77,male,yes,10,25000
77,male,yes,10,50000
77,male,yes,10,100000
77,male,yes,10,250000
77,male,yes,10,1000000
77,male,yes,25,10000
77,male,yes,25,25000
77,male,yes,25,50000
77,male,yes,25,100000
77,male,yes,25,250000
77,male,yes,25,1000000
77,male,no,Annual Forever,10000
77,male,no,Annual Forever,25000
77,male,no,Annual Forever,50000
77,male,no,Annual Forever,100000
77,male,no,Annual Forever,250000
77,male,no,Annual Forever,1000000
77,male,no,1,10000
77,male,no,1,25000
77,male,no,1,50000
77,male,no,1,100000
77,male,no,1,250000
77,male,no,1,1000000
77,male,no,5,10000
77,male,no,5,25000
77,male,no,5,50000
77,male,no,5,100000
77,male,no,5,250000
77,male,no,5,1000000
77,male,no,10,10000
77,male,no,10,25000
77,male,no,10,50000
77,male,no,10,100000
77,male,no,10,250000
77,male,no,10,1000000
77,male,no,25,10000
77,male,no,25,25000
77,male,no,25,50000
77,male,no,25,100000
77,male,no,25,250000
77,male,no,25,1000000
77,female,yes,Annual Forever,10000
77,female,yes,Annual Forever,25000
77,female,yes,Annual Forever,50000
77,female,yes,Annual Forever,100000
77,female,yes,Annual Forever,250000
77,female,yes,Annual Forever,1000000
77,female,yes,1,10000
77,female,yes,1,25000
77,female,yes,1,50000
77,female,yes,1,100000
77,female,yes,1,250000
77,female,yes,1,1000000
77,female,yes,5,10000
77,female,yes,5,25000
77,female,yes,5,50000
77,female,yes,5,100000
77,female,yes,5,250000
77,female,yes,5,1000000
77,female,yes,10,10000
77,female,yes,10,25000
77,female,yes,10,50000
77,female,yes,10,100000
77,female,yes,10,250000
77,female,yes,10,1000000
77,female,yes,25,10000
77,female,yes,25,25000
77,female,yes,25,50000
77,female,yes,25,100000
77,female,yes,25,250000
77,female,yes,25,1000000
77,female,no,Annual Forever,10000
77,female,no,Annual Forever,25000
77,female,no,Annual Forever,50000
77,female,no,Annual Forever,100000
77,female,no,Annual Forever,250000
77,female,no,Annual Forever,1000000
77,female,no,1,10000
77,female,no,1,25000
77,female,no,1,50000
77,female,no,1,100000
77,female,no,1,250000
77,female,no,1,1000000
77,female,no,5,10000
77,female,no,5,25000
77,female,no,5,50000
77,female,no,5,100000
77,female,no,5,250000
77,female,no,5,1000000
77,female,no,10,10000
77,female,no,10,25000
77,female,no,10,50000
77,female,no,10,100000
77,female,no,10,250000
77,female,no,10,1000000
77,female,no,25,10000
77,female,no,25,25000
77,female,no,25,50000
77,female,no,25,100000
77,female,no,25,250000
77,female,no,25,1000000
78,male,yes,Annual Forever,10000
78,male,yes,Annual Forever,25000
78,male,yes,Annual Forever,50000
78,male,yes,Annual Forever,100000
78,male,yes,Annual Forever,250000
78,male,yes,Annual Forever,1000000
78,male,yes,1,10000
78,male,yes,1,25000
78,male,yes,1,50000
78,male,yes,1,100000
78,male,yes,1,250000
78,male,yes,1,1000000
78,male,yes,5,10000
78,male,yes,5,25000
78,male,yes,5,50000
78,male,yes,5,100000
78,male,yes,5,250000
78,male,yes,5,1000000
78,male,yes,10,10000
78,male,yes,10,25000
78,male,yes,10,50000
78,male,yes,10,100000
78,male,yes,10,250000
78,male,yes,10,1000000
78,male,yes,25,10000
78,male,yes,25,25000
78,male,yes,25,50000
78,male,yes,25,100000
78,male,yes,25,250000
78,male,yes,25,1000000
78,male,no,Annual Forever,10000
78,male,no,Annual Forever,25000
78,male,no,Annual Forever,50000
78,male,no,Annual Forever,100000
78,male,no,Annual Forever,250000
78,male,no,Annual Forever,1000000
78,male,no,1,10000
78,male,no,1,25000
78,male,no,1,50000
78,male,no,1,100000
78,male,no,1,250000
78,male,no,1,1000000
78,male,no,5,10000
78,male,no,5,25000
78,male,no,5,50000
78,male,no,5,100000
78,male,no,5,250000
78,male,no,5,1000000
78,male,no,10,10000
78,male,no,10,25000
78,male,no,10,50000
78,male,no,10,100000
78,male,no,10,250000
78,male,no,10,1000000
78,male,no,25,10000
78,male,no,25,25000
78,male,no,25,50000
78,male,no,25,100000
78,male,no,25,250000
78,male,no,25,1000000
78,female,yes,Annual Forever,10000
78,female,yes,Annual Forever,25000
78,female,yes,Annual Forever,50000
78,female,yes,Annual Forever,100000
78,female,yes,Annual Forever,250000
78,female,yes,Annual Forever,1000000
78,female,yes,1,10000
78,female,yes,1,25000
78,female,yes,1,50000
78,female,yes,1,100000
78,female,yes,1,250000
78,female,yes,1,1000000
78,female,yes,5,10000
78,female,yes,5,25000
78,female,yes,5,50000
78,female,yes,5,100000
78,female,yes,5,250000
78,female,yes,5,1000000
78,female,yes,10,10000
78,female,yes,10,25000
78,female,yes,10,50000
78,female,yes,10,100000
78,female,yes,10,250000
78,female,yes,10,1000000
78,female,yes,25,10000
78,female,yes,25,25000
78,female,yes,25,50000
78,female,yes,25,100000
78,female,yes,25,250000
78,female,yes,25,1000000
78,female,no,Annual Forever,10000
78,female,no,Annual Forever,25000
78,female,no,Annual Forever,50000
78,female,no,Annual Forever,100000
78,female,no,Annual Forever,250000
78,female,no,Annual Forever,1000000
78,female,no,1,10000
78,female,no,1,25000
78,female,no,1,50000
78,female,no,1,100000
78,female,no,1,250000
78,female,no,1,1000000
78,female,no,5,10000
78,female,no,5,25000
78,female,no,5,50000
78,female,no,5,100000
78,female,no,5,250000
78,female,no,5,1000000
78,female,no,10,10000
78,female,no,10,25000
78,female,no,10,50000
78,female,no,10,100000
78,female,no,10,250000
78,female,no,10,1000000
78,female,no,25,10000
78,female,no,25,25000
78,female,no,25,50000
78,female,no,25,100000
78,female,no,25,250000
78,female,no,25,1000000
79,male,yes,Annual Forever,10000
79,male,yes,Annual Forever,25000
79,male,yes,Annual Forever,50000
79,male,yes,Annual Forever,100000
79,male,yes,Annual Forever,250000
79,male,yes,Annual Forever,1000000
79,male,yes,1,10000
79,male,yes,1,25000
79,male,yes,1,50000
79,male,yes,1,100000
79,male,yes,1,250000
79,male,yes,1,1000000
79,male,yes,5,10000
79,male,yes,5,25000
79,male,yes,5,50000
79,male,yes,5,100000
79,male,yes,5,250000
79,male,yes,5,1000000
79,male,yes,10,10000
79,male,yes,10,25000
79,male,yes,10,50000
79,male,yes,10,100000
79,male,yes,10,250000
79,male,yes,10,1000000
79,male,yes,25,10000
79,male,yes,25,25000
79,male,yes,25,50000
79,male,yes,25,100000
79,male,yes,25,250000
79,male,yes,25,1000000
79,male,no,Annual Forever,10000
79,male,no,Annual Forever,25000
79,male,no,Annual Forever,50000
79,male,no,Annual Forever,100000
79,male,no,Annual Forever,250000
79,male,no,Annual Forever,1000000
79,male,no,1,10000
79,male,no,1,25000
79,male,no,1,50000
79,male,no,1,100000
79,male,no,1,250000
79,male,no,1,1000000
79,male,no,5,10000
79,male,no,5,25000
79,male,no,5,50000
79,male,no,5,100000
79,male,no,5,250000
79,male,no,5,1000000
79,male,no,10,10000
79,male,no,10,25000
79,male,no,10,50000
79,male,no,10,100000
79,male,no,10,250000
79,male,no,10,1000000
79,male,no,25,10000
79,male,no,25,25000
79,male,no,25,50000
79,male,no,25,100000
79,male,no,25,250000
79,male,no,25,1000000
79,female,yes,Annual Forever,10000
79,female,yes,Annual Forever,25000
79,female,yes,Annual Forever,50000
79,female,yes,Annual Forever,100000
79,female,yes,Annual Forever,250000
79,female,yes,Annual Forever,1000000
79,female,yes,1,10000
79,female,yes,1,25000
79,female,yes,1,50000
79,female,yes,1,100000
79,female,yes,1,250000
79,female,yes,1,1000000
79,female,yes,5,10000
79,female,yes,5,25000
79,female,yes,5,50000
79,female,yes,5,100000
79,female,yes,5,250000
79,female,yes,5,1000000
79,female,yes,10,10000
79,female,yes,10,25000
79,female,yes,10,50000
79,female,yes,10,100000
79,female,yes,10,250000
79,female,yes,10,1000000
79,female,yes,25,10000
79,female,yes,25,25000
79,female,yes,25,50000
79,female,yes,25,100000
79,female,yes,25,250000
79,female,yes,25,1000000
79,female,no,Annual Forever,10000
79,female,no,Annual Forever,25000
79,female,no,Annual Forever,50000
79,female,no,Annual Forever,100000
79,female,no,Annual Forever,250000
79,female,no,Annual Forever,1000000
79,female,no,1,10000
79,female,no,1,25000
79,female,no,1,50000
79,female,no,1,100000
79,female,no,1,250000
79,female,no,1,1000000
79,female,no,5,10000
79,female,no,5,25000
79,female,no,5,50000
79,female,no,5,100000
79,female,no,5,250000
79,female,no,5,1000000
79,female,no,10,10000
79,female,no,10,25000
79,female,no,10,50000
79,female,no,10,100000
79,female,no,10,250000
79,female,no,10,1000000
79,female,no,25,10000
79,female,no,25,25000
79,female,no,25,50000
79,female,no,25,100000
79,female,no,25,250000
79,female,no,25,1000000
80,male,yes,Annual Forever,10000
80,male,yes,Annual Forever,25000
80,male,yes,Annual Forever,50000
80,male,yes,Annual Forever,100000
80,male,yes,Annual Forever,250000
80,male,yes,Annual Forever,1000000
80,male,yes,1,10000
80,male,yes,1,25000
80,male,yes,1,50000
80,male,yes,1,100000
80,male,yes,1,250000
80,male,yes,1,1000000
80,male,yes,5,10000
80,male,yes,5,25000
80,male,yes,5,50000
80,male,yes,5,100000
80,male,yes,5,250000
80,male,yes,5,1000000
80,male,yes,10,10000
80,male,yes,10,25000
80,male,yes,10,50000
80,male,yes,10,100000
80,male,yes,10,250000
80,male,yes,10,1000000
80,male,yes,25,10000
80,male,yes,25,25000
80,male,yes,25,50000
80,male,yes,25,100000
80,male,yes,25,250000
80,male,yes,25,1000000
80,male,no,Annual Forever,10000
80,male,no,Annual Forever,25000
80,male,no,Annual Forever,50000
80,male,no,Annual Forever,100000
80,male,no,Annual Forever,250000
80,male,no,Annual Forever,1000000
80,male,no,1,10000
80,male,no,1,25000
80,male,no,1,50000
80,male,no,1,100000
80,male,no,1,250000
80,male,no,1,1000000
80,male,no,5,10000
80,male,no,5,25000
80,male,no,5,50000
80,male,no,5,100000
80,male,no,5,250000
80,male,no,5,1000000
80,male,no,10,10000
80,male,no,10,25000
80,male,no,10,50000
80,male,no,10,100000
80,male,no,10,250000
80,male,no,10,1000000
80,male,no,25,10000
80,male,no,25,25000
80,male,no,25,50000
80,male,no,25,100000
80,male,no,25,250000
80,male,no,25,1000000
80,female,yes,Annual Forever,10000
80,female,yes,Annual Forever,25000
80,female,yes,Annual Forever,50000
80,female,yes,Annual Forever,100000
80,female,yes,Annual Forever,250000
80,female,yes,Annual Forever,1000000
80,female,yes,1,10000
80,female,yes,1,25000
80,female,yes,1,50000
80,female,yes,1,100000
80,female,yes,1,250000
80,female,yes,1,1000000
80,female,yes,5,10000
80,female,yes,5,25000
80,female,yes,5,50000
80,female,yes,5,100000
80,female,yes,5,250000
80,female,yes,5,1000000
80,female,yes,10,10000
80,female,yes,10,25000
80,female,yes,10,50000
80,female,yes,10,100000
80,female,yes,10,250000
80,female,yes,10,1000000
80,female,yes,25,10000
80,female,yes,25,25000
80,female,yes,25,50000
80,female,yes,25,100000
80,female,yes,25,250000
80,female,yes,25,1000000
80,female,no,Annual Forever,10000
80,female,no,Annual Forever,25000
80,female,no,Annual Forever,50000
80,female,no,Annual Forever,100000
80,female,no,Annual Forever,250000
80,female,no,Annual Forever,1000000
80,female,no,1,10000
80,female,no,1,25000
80,female,no,1,50000
80,female,no,1,100000
80,female,no,1,250000
80,female,no,1,1000000
80,female,no,5,10000
80,female,no,5,25000
80,female,no,5,50000
80,female,no,5,100000
80,female,no,5,250000
80,female,no,5,1000000
80,female,no,10,10000
80,female,no,10,25000
80,female,no,10,50000
80,female,no,10,100000
80,female,no,10,250000
80,female,no,10,1000000
80,female,no,25,10000
80,female,no,25,25000
80,female,no,25,50000
80,female,no,25,100000
80,female,no,25,250000
80,female,no,25,1000000
81,male,yes,Annual Forever,10000
81,male,yes,Annual Forever,25000
81,male,yes,Annual Forever,50000
81,male,yes,Annual Forever,100000
81,male,yes,Annual Forever,250000
81,male,yes,Annual Forever,1000000
81,male,yes,1,10000
81,male,yes,1,25000
81,male,yes,1,50000
81,male,yes,1,100000
81,male,yes,1,250000
81,male,yes,1,1000000
81,male,yes,5,10000
81,male,yes,5,25000
81,male,yes,5,50000
81,male,yes,5,100000
81,male,yes,5,250000
81,male,yes,5,1000000
81,male,yes,10,10000
81,male,yes,10,25000
81,male,yes,10,50000
81,male,yes,10,100000
81,male,yes,10,250000
81,male,yes,10,1000000
81,male,yes,25,10000
81,male,yes,25,25000
81,male,yes,25,50000
81,male,yes,25,100000
81,male,yes,25,250000
81,male,yes,25,1000000
81,male,no,Annual Forever,10000
81,male,no,Annual Forever,25000
81,male,no,Annual Forever,50000
81,male,no,Annual Forever,100000
81,male,no,Annual Forever,250000
81,male,no,Annual Forever,1000000
81,male,no,1,10000
81,male,no,1,25000
81,male,no,1,50000
81,male,no,1,100000
81,male,no,1,250000
81,male,no,1,1000000
81,male,no,5,10000
81,male,no,5,25000
81,male,no,5,50000
81,male,no,5,100000
81,male,no,5,250000
81,male,no,5,1000000
81,male,no,10,10000
81,male,no,10,25000
81,male,no,10,50000
81,male,no,10,100000
81,male,no,10,250000
81,male,no,10,1000000
81,male,no,25,10000
81,male,no,25,25000
81,male,no,25,50000
81,male,no,25,100000
81,male,no,25,250000
81,male,no,25,1000000
81,female,yes,Annual Forever,10000
81,female,yes,Annual Forever,25000
81,female,yes,Annual Forever,50000
81,female,yes,Annual Forever,100000
81,female,yes,Annual Forever,250000
81,female,yes,Annual Forever,1000000
81,female,yes,1,10000
81,female,yes,1,25000
81,female,yes,1,50000
81,female,yes,1,100000
81,female,yes,1,250000
81,female,yes,1,1000000
81,female,yes,5,10000
81,female,yes,5,25000
81,female,yes,5,50000
81,female,yes,5,100000
81,female,yes,5,250000
81,female,yes,5,1000000
81,female,yes,10,10000
81,female,yes,10,25000
81,female,yes,10,50000
81,female,yes,10,100000
81,female,yes,10,250000
81,female,yes,10,1000000
81,female,yes,25,10000
81,female,yes,25,25000
81,female,yes,25,50000
81,female,yes,25,100000
81,female,yes,25,250000
81,female,yes,25,1000000
81,female,no,Annual Forever,10000
81,female,no,Annual Forever,25000
81,female,no,Annual Forever,50000
81,female,no,Annual Forever,100000
81,female,no,Annual Forever,250000
81,female,no,Annual Forever,1000000
81,female,no,1,10000
81,female,no,1,25000
81,female,no,1,50000
81,female,no,1,100000
81,female,no,1,250000
81,female,no,1,1000000
81,female,no,5,10000
81,female,no,5,25000
81,female,no,5,50000
81,female,no,5,100000
81,female,no,5,250000
81,female,no,5,1000000
81,female,no,10,10000
81,female,no,10,25000
81,female,no,10,50000
81,female,no,10,100000
81,female,no,10,250000
81,female,no,10,1000000
81,female,no,25,10000
81,female,no,25,25000
81,female,no,25,50000
81,female,no,25,100000
81,female,no,25,250000
81,female,no,25,1000000
82,male,yes,Annual Forever,10000
82,male,yes,Annual Forever,25000
82,male,yes,Annual Forever,50000
82,male,yes,Annual Forever,100000
82,male,yes,Annual Forever,250000
82,male,yes,Annual Forever,1000000
82,male,yes,1,10000
82,male,yes,1,25000
82,male,yes,1,50000
82,male,yes,1,100000
82,male,yes,1,250000
82,male,yes,1,1000000
82,male,yes,5,10000
82,male,yes,5,25000
82,male,yes,5,50000
82,male,yes,5,100000
82,male,yes,5,250000
82,male,yes,5,1000000
82,male,yes,10,10000
82,male,yes,10,25000
82,male,yes,10,50000
82,male,yes,10,100000
82,male,yes,10,250000
82,male,yes,10,1000000
82,male,yes,25,10000
82,male,yes,25,25000
82,male,yes,25,50000
82,male,yes,25,100000
82,male,yes,25,250000
82,male,yes,25,1000000
82,male,no,Annual Forever,10000
82,male,no,Annual Forever,25000
82,male,no,Annual Forever,50000
82,male,no,Annual Forever,100000
82,male,no,Annual Forever,250000
82,male,no,Annual Forever,1000000
82,male,no,1,10000
82,male,no,1,25000
82,male,no,1,50000
82,male,no,1,100000
82,male,no,1,250000
82,male,no,1,1000000
82,male,no,5,10000
82,male,no,5,25000
82,male,no,5,50000
82,male,no,5,100000
82,male,no,5,250000
82,male,no,5,1000000
82,male,no,10,10000
82,male,no,10,25000
82,male,no,10,50000
82,male,no,10,100000
82,male,no,10,250000
82,male,no,10,1000000
82,male,no,25,10000
82,male,no,25,25000
82,male,no,25,50000
82,male,no,25,100000
82,male,no,25,250000
82,male,no,25,1000000
82,female,yes,Annual Forever,10000
82,female,yes,Annual Forever,25000
82,female,yes,Annual Forever,50000
82,female,yes,Annual Forever,100000
82,female,yes,Annual Forever,250000
82,female,yes,Annual Forever,1000000
82,female,yes,1,10000
82,female,yes,1,25000
82,female,yes,1,50000
82,female,yes,1,100000
82,female,yes,1,250000
82,female,yes,1,1000000
82,female,yes,5,10000
82,female,yes,5,25000
82,female,yes,5,50000
82,female,yes,5,100000
82,female,yes,5,250000
82,female,yes,5,1000000
82,female,yes,10,10000
82,female,yes,10,25000
82,female,yes,10,50000
82,female,yes,10,100000
82,female,yes,10,250000
82,female,yes,10,1000000
82,female,yes,25,10000
82,female,yes,25,25000
82,female,yes,25,50000
82,female,yes,25,100000
82,female,yes,25,250000
82,female,yes,25,1000000
82,female,no,Annual Forever,10000
82,female,no,Annual Forever,25000
82,female,no,Annual Forever,50000
82,female,no,Annual Forever,100000
82,female,no,Annual Forever,250000
82,female,no,Annual Forever,1000000
82,female,no,1,10000
82,female,no,1,25000
82,female,no,1,50000
82,female,no,1,100000
82,female,no,1,250000
82,female,no,1,1000000
82,female,no,5,10000
82,female,no,5,25000
82,female,no,5,50000
82,female,no,5,100000
82,female,no,5,250000
82,female,no,5,1000000
82,female,no,10,10000
82,female,no,10,25000
82,female,no,10,50000
82,female,no,10,100000
82,female,no,10,250000
82,female,no,10,1000000
82,female,no,25,10000
82,female,no,25,25000
82,female,no,25,50000
82,female,no,25,100000
82,female,no,25,250000
82,female,no,25,1000000
83,male,yes,Annual Forever,10000
83,male,yes,Annual Forever,25000
83,male,yes,Annual Forever,50000
83,male,yes,Annual Forever,100000
83,male,yes,Annual Forever,250000
83,male,yes,Annual Forever,1000000
83,male,yes,1,10000
83,male,yes,1,25000
83,male,yes,1,50000
83,male,yes,1,100000
83,male,yes,1,250000
83,male,yes,1,1000000
83,male,yes,5,10000
83,male,yes,5,25000
83,male,yes,5,50000
83,male,yes,5,100000
83,male,yes,5,250000
83,male,yes,5,1000000
83,male,yes,10,10000
83,male,yes,10,25000
83,male,yes,10,50000
83,male,yes,10,100000
83,male,yes,10,250000
83,male,yes,10,1000000
83,male,yes,25,10000
83,male,yes,25,25000
83,male,yes,25,50000
83,male,yes,25,100000
83,male,yes,25,250000
83,male,yes,25,1000000
83,male,no,Annual Forever,10000
83,male,no,Annual Forever,25000
83,male,no,Annual Forever,50000
83,male,no,Annual Forever,100000
83,male,no,Annual Forever,250000
83,male,no,Annual Forever,1000000
83,male,no,1,10000
83,male,no,1,25000
83,male,no,1,50000
83,male,no,1,100000
83,male,no,1,250000
83,male,no,1,1000000
83,male,no,5,10000
83,male,no,5,25000
83,male,no,5,50000
83,male,no,5,100000
83,male,no,5,250000
83,male,no,5,1000000
83,male,no,10,10000
83,male,no,10,25000
83,male,no,10,50000
83,male,no,10,100000
83,male,no,10,250000
83,male,no,10,1000000
83,male,no,25,10000
83,male,no,25,25000
83,male,no,25,50000
83,male,no,25,100000
83,male,no,25,250000
83,male,no,25,1000000
83,female,yes,Annual Forever,10000
83,female,yes,Annual Forever,25000
83,female,yes,Annual Forever,50000
83,female,yes,Annual Forever,100000
83,female,yes,Annual Forever,250000
83,female,yes,Annual Forever,1000000
83,female,yes,1,10000
83,female,yes,1,25000
83,female,yes,1,50000
83,female,yes,1,100000
83,female,yes,1,250000
83,female,yes,1,1000000
83,female,yes,5,10000
83,female,yes,5,25000
83,female,yes,5,50000
83,female,yes,5,100000
83,female,yes,5,250000
83,female,yes,5,1000000
83,female,yes,10,10000
83,female,yes,10,25000
83,female,yes,10,50000
83,female,yes,10,100000
83,female,yes,10,250000
83,female,yes,10,1000000
83,female,yes,25,10000
83,female,yes,25,25000
83,female,yes,25,50000
83,female,yes,25,100000
83,female,yes,25,250000
83,female,yes,25,1000000
83,female,no,Annual Forever,10000
83,female,no,Annual Forever,25000
83,female,no,Annual Forever,50000
83,female,no,Annual Forever,100000
83,female,no,Annual Forever,250000
83,female,no,Annual Forever,1000000
83,female,no,1,10000
83,female,no,1,25000
83,female,no,1,50000
83,female,no,1,100000
83,female,no,1,250000
83,female,no,1,1000000
83,female,no,5,10000
83,female,no,5,25000
83,female,no,5,50000
83,female,no,5,100000
83,female,no,5,250000
83,female,no,5,1000000
83,female,no,10,10000
83,female,no,10,25000
83,female,no,10,50000
83,female,no,10,100000
83,female,no,10,250000
83,female,no,10,1000000
83,female,no,25,10000
83,female,no,25,25000
83,female,no,25,50000
83,female,no,25,100000
83,female,no,25,250000
83,female,no,25,1000000
84,male,yes,Annual Forever,10000
84,male,yes,Annual Forever,25000
84,male,yes,Annual Forever,50000
84,male,yes,Annual Forever,100000
84,male,yes,Annual Forever,250000
84,male,yes,Annual Forever,1000000
84,male,yes,1,10000
84,male,yes,1,25000
84,male,yes,1,50000
84,male,yes,1,100000
84,male,yes,1,250000
84,male,yes,1,1000000
84,male,yes,5,10000
84,male,yes,5,25000
84,male,yes,5,50000
84,male,yes,5,100000
84,male,yes,5,250000
84,male,yes,5,1000000
84,male,yes,10,10000
84,male,yes,10,25000
84,male,yes,10,50000
84,male,yes,10,100000
84,male,yes,10,250000
84,male,yes,10,1000000
84,male,yes,25,10000
84,male,yes,25,25000
84,male,yes,25,50000
84,male,yes,25,100000
84,male,yes,25,250000
84,male,yes,25,1000000
84,male,no,Annual Forever,10000
84,male,no,Annual Forever,25000
84,male,no,Annual Forever,50000
84,male,no,Annual Forever,100000
84,male,no,Annual Forever,250000
84,male,no,Annual Forever,1000000
84,male,no,1,10000
84,male,no,1,25000
84,male,no,1,50000
84,male,no,1,100000
84,male,no,1,250000
84,male,no,1,1000000
84,male,no,5,10000
84,male,no,5,25000
84,male,no,5,50000
84,male,no,5,100000
84,male,no,5,250000
84,male,no,5,1000000
84,male,no,10,10000
84,male,no,10,25000
84,male,no,10,50000
84,male,no,10,100000
84,male,no,10,250000
84,male,no,10,1000000
84,male,no,25,10000
84,male,no,25,25000
84,male,no,25,50000
84,male,no,25,100000
84,male,no,25,250000
84,male,no,25,1000000
84,female,yes,Annual Forever,10000
84,female,yes,Annual Forever,25000
84,female,yes,Annual Forever,50000
84,female,yes,Annual Forever,100000
84,female,yes,Annual Forever,250000
84,female,yes,Annual Forever,1000000
84,female,yes,1,10000
84,female,yes,1,25000
84,female,yes,1,50000
84,female,yes,1,100000
84,female,yes,1,250000
84,female,yes,1,1000000
84,female,yes,5,10000
84,female,yes,5,25000
84,female,yes,5,50000
84,female,yes,5,100000
84,female,yes,5,250000
84,female,yes,5,1000000
84,female,yes,10,10000
84,female,yes,10,25000
84,female,yes,10,50000
84,female,yes,10,100000
84,female,yes,10,250000
84,female,yes,10,1000000
84,female,yes,25,10000
84,female,yes,25,25000
84,female,yes,25,50000
84,female,yes,25,100000
84,female,yes,25,250000
84,female,yes,25,1000000
84,female,no,Annual Forever,10000
84,female,no,Annual Forever,25000
84,female,no,Annual Forever,50000
84,female,no,Annual Forever,100000
84,female,no,Annual Forever,250000
84,female,no,Annual Forever,1000000
84,female,no,1,10000
84,female,no,1,25000
84,female,no,1,50000
84,female,no,1,100000
84,female,no,1,250000
84,female,no,1,1000000
84,female,no,5,10000
84,female,no,5,25000
84,female,no,5,50000
84,female,no,5,100000
84,female,no,5,250000
84,female,no,5,1000000
84,female,no,10,10000
84,female,no,10,25000
84,female,no,10,50000
84,female,no,10,100000
84,female,no,10,250000
84,female,no,10,1000000
84,female,no,25,10000
84,female,no,25,25000
84,female,no,25,50000
84,female,no,25,100000
84,female,no,25,250000
84,female,no,25,1000000
85,male,yes,Annual Forever,10000
85,male,yes,Annual Forever,25000
85,male,yes,Annual Forever,50000
85,male,yes,Annual Forever,100000
85,male,yes,Annual Forever,250000
85,male,yes,Annual Forever,1000000
85,male,yes,1,10000
85,male,yes,1,25000
85,male,yes,1,50000
85,male,yes,1,100000
85,male,yes,1,250000
85,male,yes,1,1000000
85,male,yes,5,10000
85,male,yes,5,25000
85,male,yes,5,50000
85,male,yes,5,100000
85,male,yes,5,250000
85,male,yes,5,1000000
85,male,yes,10,10000
85,male,yes,10,25000
85,male,yes,10,50000
85,male,yes,10,100000
85,male,yes,10,250000
85,male,yes,10,1000000
85,male,yes,25,10000
85,male,yes,25,25000
85,male,yes,25,50000
85,male,yes,25,100000
85,male,yes,25,250000
85,male,yes,25,1000000
